timestamp,pressure_hPa,relative_altitude_m
2025-09-10T06:58:05Z,1010.2,0.000
2025-09-10T06:58:06Z,1010.2,-0.127
2025-09-10T06:58:07Z,1010.2,-0.256
2025-09-10T06:58:08Z,1010.3,-0.499
2025-09-10T06:58:09Z,1010.3,-0.650
2025-09-10T06:58:10Z,1010.3,-0.737
2025-09-10T06:58:11Z,1010.3,-0.737
2025-09-10T06:58:12Z,1010.3,-0.700
2025-09-10T06:58:13Z,1010.3,-0.573
2025-09-10T06:58:14Z,1010.2,-0.417
2025-09-10T06:58:15Z,1010.2,-0.256
2025-09-10T06:58:17Z,1010.2,-0.098
2025-09-10T06:58:18Z,1010.2,0.029
2025-09-10T06:58:19Z,1010.2,0.082
2025-09-10T06:58:20Z,1010.2,0.132
2025-09-10T06:58:21Z,1010.2,0.188
2025-09-10T06:58:22Z,1010.2,0.217
2025-09-10T06:58:23Z,1010.2,0.225
2025-09-10T06:58:24Z,1010.2,0.217
2025-09-10T06:58:25Z,1010.2,0.214
2025-09-10T06:58:26Z,1010.2,0.196
2025-09-10T06:58:27Z,1010.2,0.196
2025-09-10T06:58:28Z,1010.2,0.203
2025-09-10T06:58:29Z,1010.2,0.206
2025-09-10T06:58:30Z,1010.2,0.209
2025-09-10T06:58:32Z,1010.2,0.209
2025-09-10T06:58:33Z,1010.2,0.201
2025-09-10T06:58:34Z,1010.2,0.201
2025-09-10T06:58:35Z,1010.2,0.201
2025-09-10T06:58:36Z,1010.2,0.214
2025-09-10T06:58:37Z,1010.2,0.235
2025-09-10T06:58:38Z,1010.2,0.235
2025-09-10T06:58:39Z,1010.2,0.227
2025-09-10T06:58:40Z,1010.2,0.217
2025-09-10T06:58:41Z,1010.2,0.182
2025-09-10T06:58:42Z,1010.2,0.108
2025-09-10T06:58:43Z,1010.2,0.000
2025-09-10T06:58:44Z,1010.2,-0.119
2025-09-10T06:58:46Z,1010.2,-0.235
2025-09-10T06:58:47Z,1010.2,-0.341
2025-09-10T06:58:48Z,1010.2,-0.415
2025-09-10T06:58:49Z,1010.2,-0.415
2025-09-10T06:58:50Z,1010.2,-0.396
2025-09-10T06:58:51Z,1010.2,-0.280
2025-09-10T06:58:52Z,1010.2,-0.127
2025-09-10T06:58:53Z,1010.2,0.045
2025-09-10T06:58:54Z,1010.2,0.196
2025-09-10T06:58:55Z,1010.2,0.296
2025-09-10T06:58:56Z,1010.2,0.317
2025-09-10T06:58:57Z,1010.2,0.317
2025-09-10T06:58:58Z,1010.2,0.301
2025-09-10T06:59:00Z,1010.2,0.285
2025-09-10T06:59:01Z,1010.2,0.270
2025-09-10T06:59:02Z,1010.2,0.235
2025-09-10T06:59:03Z,1010.2,0.214
2025-09-10T06:59:04Z,1010.2,0.198
2025-09-10T06:59:05Z,1010.2,0.196
2025-09-10T06:59:06Z,1010.2,0.196
2025-09-10T06:59:07Z,1010.2,0.211
2025-09-10T06:59:08Z,1010.2,0.246
2025-09-10T06:59:09Z,1010.2,0.251
2025-09-10T06:59:10Z,1010.2,0.259
2025-09-10T06:59:11Z,1010.2,0.275
2025-09-10T06:59:12Z,1010.2,0.280
2025-09-10T06:59:13Z,1010.2,0.283
2025-09-10T06:59:15Z,1010.2,0.283
2025-09-10T06:59:16Z,1010.2,0.283
2025-09-10T06:59:17Z,1010.2,0.259
2025-09-10T06:59:18Z,1010.2,0.230
2025-09-10T06:59:19Z,1010.2,0.201
2025-09-10T06:59:20Z,1010.2,0.190
2025-09-10T06:59:21Z,1010.2,0.190
2025-09-10T06:59:22Z,1010.2,0.190
2025-09-10T06:59:23Z,1010.2,0.211
2025-09-10T06:59:24Z,1010.2,0.233
2025-09-10T06:59:25Z,1010.2,0.233
2025-09-10T06:59:26Z,1010.2,0.230
2025-09-10T06:59:27Z,1010.2,0.201
2025-09-10T06:59:29Z,1010.2,0.166
2025-09-10T06:59:30Z,1010.2,0.143
2025-09-10T06:59:31Z,1010.2,0.129
2025-09-10T06:59:32Z,1010.2,0.129
2025-09-10T06:59:33Z,1010.2,0.145
2025-09-10T06:59:34Z,1010.2,0.148
2025-09-10T06:59:35Z,1010.2,0.166
2025-09-10T06:59:36Z,1010.2,0.174
2025-09-10T06:59:37Z,1010.2,0.174
2025-09-10T06:59:38Z,1010.2,0.166
2025-09-10T06:59:39Z,1010.2,0.159
2025-09-10T06:59:40Z,1010.2,0.145
2025-09-10T06:59:41Z,1010.2,0.114
2025-09-10T06:59:43Z,1010.2,0.111
2025-09-10T06:59:44Z,1010.2,0.100
2025-09-10T06:59:45Z,1010.2,0.085
2025-09-10T06:59:46Z,1010.2,0.053
2025-09-10T06:59:47Z,1010.2,0.034
2025-09-10T06:59:48Z,1010.2,-0.011
2025-09-10T06:59:49Z,1010.2,-0.037
2025-09-10T06:59:50Z,1010.2,-0.037
2025-09-10T06:59:51Z,1010.2,-0.011
2025-09-10T06:59:52Z,1010.2,0.032
2025-09-10T06:59:53Z,1010.2,0.103
2025-09-10T06:59:54Z,1010.2,0.172
2025-09-10T06:59:55Z,1010.2,0.225
2025-09-10T06:59:57Z,1010.2,0.243
2025-09-10T06:59:58Z,1010.2,0.251
2025-09-10T06:59:59Z,1010.2,0.251
2025-09-10T07:00:00Z,1010.2,0.233
2025-09-10T07:00:01Z,1010.2,0.225
2025-09-10T07:00:02Z,1010.2,0.217
2025-09-10T07:00:03Z,1010.2,0.214
2025-09-10T07:00:04Z,1010.2,0.198
2025-09-10T07:00:05Z,1010.2,0.174
2025-09-10T07:00:06Z,1010.2,0.172
2025-09-10T07:00:07Z,1010.2,0.164
2025-09-10T07:00:08Z,1010.2,0.164
2025-09-10T07:00:09Z,1010.2,0.180
2025-09-10T07:00:10Z,1010.2,0.214
2025-09-10T07:00:12Z,1010.2,0.240
2025-09-10T07:00:13Z,1010.2,0.272
2025-09-10T07:00:14Z,1010.2,0.288
2025-09-10T07:00:15Z,1010.2,0.288
2025-09-10T07:00:16Z,1010.2,0.275
2025-09-10T07:00:17Z,1010.2,0.259
2025-09-10T07:00:18Z,1010.2,0.251
2025-09-10T07:00:19Z,1010.2,0.219
2025-09-10T07:00:20Z,1010.2,0.132
2025-09-10T07:00:21Z,1010.2,-0.018
2025-09-10T07:00:22Z,1010.2,-0.193
2025-09-10T07:00:23Z,1010.2,-0.402
2025-09-10T07:00:24Z,1010.3,-0.602
2025-09-10T07:00:26Z,1010.3,-0.732
2025-09-10T07:00:27Z,1010.3,-0.732
2025-09-10T07:00:28Z,1010.3,-0.626
2025-09-10T07:00:29Z,1010.2,-0.396
2025-09-10T07:00:30Z,1010.2,-0.119
2025-09-10T07:00:31Z,1010.2,0.116
2025-09-10T07:00:32Z,1010.2,0.320
2025-09-10T07:00:33Z,1010.2,0.320
2025-09-10T07:00:34Z,1010.2,0.317
2025-09-10T07:00:35Z,1010.2,0.230
2025-09-10T07:00:36Z,1010.2,0.159
2025-09-10T07:00:37Z,1010.2,0.087
2025-09-10T07:00:38Z,1010.2,0.050
2025-09-10T07:00:40Z,1010.2,0.037
2025-09-10T07:00:41Z,1010.2,0.037
2025-09-10T07:00:42Z,1010.2,0.037
2025-09-10T07:00:43Z,1010.2,0.037
2025-09-10T07:00:44Z,1010.2,0.071
2025-09-10T07:00:45Z,1010.2,0.116
2025-09-10T07:00:46Z,1010.2,0.153
2025-09-10T07:00:47Z,1010.2,0.209
2025-09-10T07:00:48Z,1010.2,0.264
2025-09-10T07:00:49Z,1010.2,0.283
2025-09-10T07:00:50Z,1010.2,0.293
2025-09-10T07:00:51Z,1010.2,0.291
2025-09-10T07:00:52Z,1010.2,0.291
2025-09-10T07:00:53Z,1010.2,0.280
2025-09-10T07:00:55Z,1010.2,0.277
2025-09-10T07:00:56Z,1010.2,0.267
2025-09-10T07:00:57Z,1010.2,0.267
2025-09-10T07:00:58Z,1010.2,0.267
2025-09-10T07:00:59Z,1010.2,0.267
2025-09-10T07:01:00Z,1010.2,0.291
2025-09-10T07:01:01Z,1010.2,0.325
2025-09-10T07:01:02Z,1010.1,0.375
2025-09-10T07:01:03Z,1010.1,0.407
2025-09-10T07:01:04Z,1010.1,0.457
2025-09-10T07:01:05Z,1010.1,0.462
2025-09-10T07:01:06Z,1010.1,0.462
2025-09-10T07:01:07Z,1010.1,0.441
2025-09-10T07:01:09Z,1010.1,0.396
2025-09-10T07:01:10Z,1010.2,0.325
2025-09-10T07:01:11Z,1010.2,0.256
2025-09-10T07:01:12Z,1010.2,0.211
2025-09-10T07:01:13Z,1010.2,0.182
2025-09-10T07:01:14Z,1010.2,0.182
2025-09-10T07:01:15Z,1010.2,0.198
2025-09-10T07:01:16Z,1010.2,0.225
2025-09-10T07:01:17Z,1010.2,0.254
2025-09-10T07:01:18Z,1010.2,0.256
2025-09-10T07:01:19Z,1010.2,0.264
2025-09-10T07:01:20Z,1010.2,0.264
2025-09-10T07:01:21Z,1010.2,0.270
2025-09-10T07:01:23Z,1010.2,0.270
2025-09-10T07:01:24Z,1010.2,0.267
2025-09-10T07:01:25Z,1010.2,0.222
2025-09-10T07:01:26Z,1010.2,0.129
2025-09-10T07:01:27Z,1010.2,0.011
2025-09-10T07:01:28Z,1010.2,-0.092
2025-09-10T07:01:29Z,1010.2,-0.196
2025-09-10T07:01:30Z,1010.2,-0.256
2025-09-10T07:01:31Z,1010.2,-0.256
2025-09-10T07:01:32Z,1010.2,-0.230
2025-09-10T07:01:33Z,1010.2,-0.161
2025-09-10T07:01:34Z,1010.2,-0.087
2025-09-10T07:01:35Z,1010.2,-0.024
2025-09-10T07:01:37Z,1010.2,0.034
2025-09-10T07:01:38Z,1010.2,0.079
2025-09-10T07:01:39Z,1010.2,0.103
2025-09-10T07:01:40Z,1010.2,0.103
2025-09-10T07:01:41Z,1010.2,0.114
2025-09-10T07:01:42Z,1010.2,0.137
2025-09-10T07:01:43Z,1010.2,0.164
2025-09-10T07:01:44Z,1010.2,0.211
2025-09-10T07:01:45Z,1010.2,0.267
2025-09-10T07:01:46Z,1010.2,0.309
2025-09-10T07:01:47Z,1010.2,0.341
2025-09-10T07:01:48Z,1010.1,0.375
2025-09-10T07:01:49Z,1010.1,0.375
2025-09-10T07:01:50Z,1010.2,0.367
2025-09-10T07:01:52Z,1010.2,0.354
2025-09-10T07:01:53Z,1010.2,0.322
2025-09-10T07:01:54Z,1010.2,0.272
2025-09-10T07:01:55Z,1010.2,0.172
2025-09-10T07:01:56Z,1010.2,0.029
2025-09-10T07:01:57Z,1010.2,-0.116
2025-09-10T07:01:58Z,1010.2,-0.270
2025-09-10T07:01:59Z,1010.2,-0.388
2025-09-10T07:02:00Z,1010.2,-0.388
2025-09-10T07:02:01Z,1010.2,-0.304
2025-09-10T07:02:02Z,1010.2,-0.166
2025-09-10T07:02:03Z,1010.2,-0.024
2025-09-10T07:02:04Z,1010.2,0.103
2025-09-10T07:02:06Z,1010.2,0.108
2025-09-10T07:02:07Z,1010.2,0.108
2025-09-10T07:02:08Z,1010.2,0.055
2025-09-10T07:02:09Z,1010.2,0.045
2025-09-10T07:02:10Z,1010.2,0.045
2025-09-10T07:02:11Z,1010.2,0.092
2025-09-10T07:02:12Z,1010.2,0.148
2025-09-10T07:02:13Z,1010.2,0.203
2025-09-10T07:02:14Z,1010.2,0.270
2025-09-10T07:02:15Z,1010.2,0.312
2025-09-10T07:02:16Z,1010.2,0.320
2025-09-10T07:02:17Z,1010.2,0.320
2025-09-10T07:02:18Z,1010.2,0.307
2025-09-10T07:02:20Z,1010.2,0.275
2025-09-10T08:23:10Z,1010.2,0.000
2025-09-10T08:23:11Z,1010.2,-0.026
2025-09-10T08:23:12Z,1010.2,-0.055
2025-09-10T08:23:13Z,1010.2,-0.071
2025-09-10T08:23:14Z,1010.2,-0.082
2025-09-10T08:23:15Z,1010.2,-0.087
2025-09-10T08:23:16Z,1010.2,-0.087
2025-09-10T08:23:17Z,1010.2,-0.082
2025-09-10T08:23:18Z,1010.2,-0.069
2025-09-10T08:23:19Z,1010.2,-0.066
2025-09-10T08:23:21Z,1010.2,-0.005
2025-09-10T08:23:22Z,1010.1,0.090
2025-09-10T08:23:23Z,1010.1,0.182
2025-09-10T08:23:24Z,1010.1,0.182
2025-09-10T08:23:25Z,1010.1,0.119
2025-09-10T08:23:26Z,1010.2,-0.024
2025-09-10T08:23:27Z,1010.2,-0.177
2025-09-10T08:23:28Z,1010.2,-0.243
2025-09-10T08:23:50Z,1010.2,0.000
2025-09-10T08:23:51Z,1010.2,-0.016
2025-09-10T08:23:52Z,1010.2,-0.032
2025-09-10T08:23:53Z,1010.2,-0.048
2025-09-10T08:23:54Z,1010.2,-0.055
2025-09-10T08:23:55Z,1010.2,-0.055
2025-09-10T08:23:56Z,1010.2,-0.050
2025-09-10T08:23:58Z,1010.2,-0.034
2025-09-10T08:23:59Z,1010.2,-0.021
2025-09-10T08:24:00Z,1010.2,-0.016
2025-09-10T08:24:01Z,1010.2,-0.013
2025-09-10T08:24:02Z,1010.2,-0.013
2025-09-10T08:24:03Z,1010.2,-0.032
2025-09-10T08:24:04Z,1010.2,-0.071
2025-09-10T08:24:05Z,1010.2,-0.098
2025-09-10T08:24:06Z,1010.2,-0.119
2025-09-10T08:24:07Z,1010.2,-0.190
2025-09-10T08:24:08Z,1010.2,-0.528
2025-09-10T08:24:09Z,1010.3,-0.856
2025-09-10T08:24:10Z,1010.3,-1.165
2025-09-10T08:24:12Z,1010.3,-1.477
2025-09-10T08:24:13Z,1010.4,-1.773
2025-09-10T08:24:14Z,1010.4,-1.773
2025-09-10T08:24:15Z,1010.4,-1.749
2025-09-10T08:24:16Z,1010.4,-1.747
2025-09-10T08:24:17Z,1010.4,-1.747
2025-09-10T08:24:18Z,1010.4,-1.747
2025-09-10T08:24:19Z,1010.4,-1.747
2025-09-10T08:24:20Z,1010.4,-1.712
2025-09-10T08:24:21Z,1010.4,-1.678
2025-09-10T08:24:22Z,1010.3,-1.620
2025-09-10T08:24:23Z,1010.3,-1.559
2025-09-10T08:24:24Z,1010.3,-1.530
2025-09-10T08:24:26Z,1010.3,-1.530
2025-09-10T08:24:27Z,1010.3,-1.533
2025-09-10T08:24:28Z,1010.3,-1.548
2025-09-10T08:24:29Z,1010.3,-1.580
2025-09-10T08:24:30Z,1010.3,-1.591
2025-09-10T08:24:31Z,1010.3,-1.601
2025-09-10T08:24:32Z,1010.3,-1.630
2025-09-10T08:24:33Z,1010.4,-1.670
2025-09-10T08:24:34Z,1010.4,-1.720
2025-09-10T08:24:35Z,1010.4,-1.765
2025-09-10T08:24:36Z,1010.4,-1.802
2025-09-10T08:24:37Z,1010.4,-1.826
2025-09-10T08:24:38Z,1010.4,-1.844
2025-09-10T08:24:39Z,1010.4,-1.889
2025-09-10T08:24:41Z,1010.4,-1.905
2025-09-10T08:24:42Z,1010.4,-1.950
2025-09-10T08:24:43Z,1010.4,-1.998
2025-09-10T08:24:44Z,1010.4,-2.040
2025-09-10T08:24:45Z,1010.4,-2.058
2025-09-10T08:24:46Z,1010.4,-2.101
2025-09-10T08:24:47Z,1010.4,-2.119
2025-09-10T08:24:48Z,1010.4,-2.148
2025-09-10T08:24:49Z,1010.4,-2.161
2025-09-10T08:24:50Z,1010.4,-2.161
2025-09-10T08:24:51Z,1010.4,-2.138
2025-09-10T08:24:52Z,1010.4,-2.124
2025-09-10T08:24:53Z,1010.4,-2.095
2025-09-10T08:24:55Z,1010.4,-2.056
2025-09-10T08:24:56Z,1010.4,-2.035
2025-09-10T08:24:57Z,1010.4,-2.003
2025-09-10T08:24:58Z,1010.4,-1.971
2025-09-10T08:24:59Z,1010.4,-1.958
2025-09-10T08:25:00Z,1010.4,-1.921
2025-09-10T08:25:01Z,1010.4,-1.881
2025-09-10T08:25:02Z,1010.4,-1.850
2025-09-10T08:25:03Z,1010.4,-1.810
2025-09-10T08:25:04Z,1010.4,-1.768
2025-09-10T08:25:05Z,1010.4,-1.731
2025-09-10T08:25:06Z,1010.4,-1.681
2025-09-10T08:25:07Z,1010.4,-1.644
2025-09-10T08:25:09Z,1010.3,-1.612
2025-09-10T08:25:10Z,1010.3,-1.570
2025-09-10T08:25:11Z,1010.3,-1.546
2025-09-10T08:25:12Z,1010.3,-1.540
2025-09-10T08:25:13Z,1010.3,-1.525
2025-09-10T08:25:14Z,1010.3,-1.525
2025-09-10T08:25:15Z,1010.3,-1.525
2025-09-10T08:25:16Z,1010.3,-1.419
2025-09-10T08:25:17Z,1010.3,-1.126
2025-09-10T08:25:18Z,1010.3,-0.816
2025-09-10T08:25:19Z,1010.2,-0.489
2025-09-10T08:25:20Z,1010.2,-0.156
2025-09-10T08:25:21Z,1010.1,0.063
2025-09-10T08:25:23Z,1010.1,0.082
2025-09-10T08:25:24Z,1010.1,0.082
2025-09-10T08:25:25Z,1010.1,0.071
2025-09-10T08:25:26Z,1010.1,0.071
2025-09-10T08:25:27Z,1010.1,0.061
2025-09-10T08:25:28Z,1010.1,0.055
2025-09-10T08:25:29Z,1010.1,0.050
2025-09-10T08:25:30Z,1010.1,0.042
2025-09-10T08:25:31Z,1010.1,0.042
2025-09-10T08:25:32Z,1010.1,0.042
2025-09-10T08:25:33Z,1010.2,0.034
2025-09-10T08:25:34Z,1010.2,0.034
2025-09-10T08:25:35Z,1010.2,0.037
2025-09-10T08:25:37Z,1010.2,0.037
2025-09-10T08:25:38Z,1010.2,0.024
2025-09-10T08:25:39Z,1010.2,0.021
2025-09-10T08:25:40Z,1010.2,0.021
2025-09-10T08:25:41Z,1010.2,0.008
2025-09-10T08:25:42Z,1010.2,-0.013
2025-09-10T08:25:43Z,1010.2,-0.034
2025-09-10T08:25:44Z,1010.2,-0.040
2025-09-10T08:25:45Z,1010.2,-0.074
2025-09-10T08:25:46Z,1010.2,-0.079
2025-09-10T08:25:47Z,1010.2,-0.100
2025-09-10T08:25:48Z,1010.2,-0.100
2025-09-10T08:25:49Z,1010.2,-0.100
2025-09-10T08:25:50Z,1010.2,-0.069
2025-09-10T08:25:52Z,1010.2,-0.050
2025-09-10T08:25:53Z,1010.2,-0.026
2025-09-10T08:25:54Z,1010.2,0.029
2025-09-10T08:25:55Z,1010.1,0.074
2025-09-10T08:25:56Z,1010.1,0.122
2025-09-10T08:25:57Z,1010.1,0.185
2025-09-10T08:25:58Z,1010.1,0.248
2025-09-10T08:25:59Z,1010.1,0.291
2025-09-10T08:26:00Z,1010.1,0.312
2025-09-10T08:26:01Z,1010.1,0.320
2025-09-10T08:26:02Z,1010.1,0.320
2025-09-10T08:26:03Z,1010.1,0.299
2025-09-10T08:26:04Z,1010.1,0.267
2025-09-10T08:26:06Z,1010.1,0.230
2025-09-10T08:26:07Z,1010.1,0.209
2025-09-10T08:26:08Z,1010.1,0.209
2025-09-10T08:26:09Z,1010.1,0.214
2025-09-10T08:26:10Z,1010.1,0.235
2025-09-10T08:26:11Z,1010.1,0.275
2025-09-10T08:26:12Z,1010.1,0.296
2025-09-10T08:26:13Z,1010.1,0.320
2025-09-10T08:26:14Z,1010.1,0.322
2025-09-10T08:26:15Z,1010.1,0.338
2025-09-10T08:26:16Z,1010.1,0.362
2025-09-10T08:26:17Z,1010.1,0.404
2025-09-10T08:26:18Z,1010.1,0.441
2025-09-10T08:26:20Z,1010.1,0.478
2025-09-10T08:26:21Z,1010.1,0.481
2025-09-10T08:26:22Z,1010.1,0.481
2025-09-10T08:26:23Z,1010.1,0.444
2025-09-10T08:26:24Z,1010.1,0.396
2025-09-10T08:26:25Z,1010.1,0.357
2025-09-10T08:26:26Z,1010.1,0.312
2025-09-10T08:26:27Z,1010.1,0.301
2025-09-10T08:26:28Z,1010.1,0.301
2025-09-10T08:26:29Z,1010.1,0.272
2025-09-10T08:26:30Z,1010.1,0.272
2025-09-10T08:26:31Z,1010.1,0.280
2025-09-10T08:26:32Z,1010.1,0.299
2025-09-10T08:26:34Z,1010.1,0.320
2025-09-10T08:26:35Z,1010.1,0.351
2025-09-10T08:26:36Z,1010.1,0.399
2025-09-10T08:26:37Z,1010.1,0.436
2025-09-10T08:26:38Z,1010.1,0.478
2025-09-10T08:26:39Z,1010.1,0.497
2025-09-10T08:26:40Z,1010.1,0.515
2025-09-10T08:26:41Z,1010.1,0.518
2025-09-10T08:26:42Z,1010.1,0.518
2025-09-10T08:26:43Z,1010.1,0.518
2025-09-10T08:26:44Z,1010.1,0.518
2025-09-10T08:26:45Z,1010.1,0.542
2025-09-10T08:26:46Z,1010.1,0.542
2025-09-10T08:26:48Z,1010.1,0.539
2025-09-10T08:26:49Z,1010.1,0.539
2025-09-10T08:26:50Z,1010.1,0.544
2025-09-10T08:26:51Z,1010.1,0.555
2025-09-10T08:26:52Z,1010.1,0.565
2025-09-10T08:26:53Z,1010.1,0.584
2025-09-10T08:26:54Z,1010.1,0.621
2025-09-10T08:26:55Z,1010.1,0.626
2025-09-10T08:26:56Z,1010.1,0.637
2025-09-10T08:26:57Z,1010.1,0.655
2025-09-10T08:26:58Z,1010.1,0.655
2025-09-10T08:26:59Z,1010.1,0.653
2025-09-10T08:27:00Z,1010.1,0.621
2025-09-10T08:27:01Z,1010.1,0.573
2025-09-10T08:27:03Z,1010.1,0.515
2025-09-10T08:27:04Z,1010.1,0.473
2025-09-10T08:27:05Z,1010.1,0.460
2025-09-10T08:27:06Z,1010.1,0.460
2025-09-10T08:27:07Z,1010.1,0.465
2025-09-10T08:27:08Z,1010.1,0.491
2025-09-10T08:27:09Z,1010.1,0.547
2025-09-10T08:27:10Z,1010.1,0.573
2025-09-10T08:27:11Z,1010.1,0.608
2025-09-10T08:27:12Z,1010.1,0.629
2025-09-10T08:27:13Z,1010.1,0.629
2025-09-10T08:27:14Z,1010.1,0.618
2025-09-10T08:27:15Z,1010.1,0.610
2025-09-10T08:27:17Z,1010.1,0.589
2025-09-10T08:27:18Z,1010.1,0.558
2025-09-10T08:27:19Z,1010.1,0.476
2025-09-10T08:27:20Z,1010.1,0.433
2025-09-10T08:27:21Z,1010.1,0.399
2025-09-10T08:27:22Z,1010.1,0.349
2025-09-10T08:27:23Z,1010.1,0.336
2025-09-10T08:27:24Z,1010.1,0.325
2025-09-10T08:27:25Z,1010.1,0.328
2025-09-10T08:27:26Z,1010.1,0.328
2025-09-10T08:27:27Z,1010.1,0.344
2025-09-10T08:27:28Z,1010.1,0.344
2025-09-10T08:27:29Z,1010.1,0.322
2025-09-10T08:27:31Z,1010.1,0.293
2025-09-10T08:27:32Z,1010.1,0.235
